Y,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
0,46,other,married,high.school,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,37,other,single,university.degree,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,43,admin.,divorced,professional.course,0,1,0,telephone,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,44,technician,married,high.school,0,0,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,46,technician,married,professional.course,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,36,technician,married,high.school,0,0,0,cellular,nov,tue,3,0,-0.1,93.2,-42,4.153,5195.8
0,41,blue-collar,married,professional.course,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,31,admin.,married,high.school,0,0,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,46,other,married,basic.4y,0,0,0,cellular,nov,tue,2,1,-0.1,93.2,-42,4.153,5195.8
0,33,technician,single,basic.9y,0,0,0,cellular,nov,tue,3,0,-0.1,93.2,-42,4.153,5195.8
0,50,other,married,basic.4y,0,0,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,35,other,divorced,university.degree,0,0,0,cellular,nov,tue,3,0,-0.1,93.2,-42,4.153,5195.8
0,39,management,married,high.school,0,0,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,54,admin.,married,basic.4y,0,1,0,cellular,nov,tue,4,0,-0.1,93.2,-42,4.153,5195.8
0,37,management,single,university.degree,0,1,0,cellular,nov,tue,2,1,-0.1,93.2,-42,4.153,5195.8
0,51,admin.,married,university.degree,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,31,technician,single,university.degree,0,0,0,cellular,nov,tue,1,1,-0.1,93.2,-42,4.153,5195.8
0,31,admin.,married,high.school,0,1,0,cellular,nov,tue,2,1,-0.1,93.2,-42,4.153,5195.8
0,38,other,married,high.school,0,1,0,cellular,nov,tue,3,0,-0.1,93.2,-42,4.153,5195.8
0,50,other,married,basic.9y,0,1,0,cellular,nov,tue,2,1,-0.1,93.2,-42,4.153,5195.8
1,38,other,married,professional.course,0,0,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,56,retired,divorced,university.degree,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,32,blue-collar,married,basic.4y,0,0,0,telephone,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,34,blue-collar,married,basic.4y,0,1,0,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8
0,35,blue-collar,married,basic.6y,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,33,admin.,single,university.degree,0,1,1,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8
0,39,technician,single,professional.course,0,1,0,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8
0,32,blue-collar,single,university.degree,0,1,1,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
1,50,other,married,basic.4y,0,1,0,telephone,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,54,retired,married,high.school,0,1,0,cellular,nov,tue,3,0,-0.1,93.2,-42,4.153,5195.8
0,31,admin.,married,university.degree,0,1,0,telephone,nov,tue,3,0,-0.1,93.2,-42,4.153,5195.8
0,37,technician,married,professional.course,0,1,0,cellular,nov,tue,3,0,-0.1,93.2,-42,4.153,5195.8
0,32,blue-collar,married,basic.9y,0,0,0,telephone,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,47,management,married,university.degree,0,0,0,telephone,nov,tue,3,0,-0.1,93.2,-42,4.153,5195.8
0,52,other,married,basic.4y,0,0,0,cellular,nov,tue,7,0,-0.1,93.2,-42,4.153,5195.8
0,42,other,single,basic.4y,0,1,0,cellular,nov,tue,2,1,-0.1,93.2,-42,4.153,5195.8
0,38,admin.,married,high.school,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,34,management,married,university.degree,0,1,1,cellular,nov,tue,3,1,-0.1,93.2,-42,4.153,5195.8
0,30,other,single,basic.9y,0,1,0,cellular,nov,tue,5,0,-0.1,93.2,-42,4.153,5195.8
0,36,other,divorced,basic.4y,0,1,0,cellular,nov,tue,2,1,-0.1,93.2,-42,4.153,5195.8
0,45,other,married,basic.4y,0,1,0,cellular,nov,tue,5,0,-0.1,93.2,-42,4.153,5195.8
0,40,technician,married,basic.6y,0,1,0,cellular,nov,tue,3,0,-0.1,93.2,-42,4.153,5195.8
0,37,management,married,university.degree,0,1,1,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,35,admin.,married,university.degree,0,0,1,telephone,nov,tue,4,0,-0.1,93.2,-42,4.153,5195.8
0,29,admin.,divorced,high.school,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,36,blue-collar,married,basic.9y,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,40,technician,married,professional.course,0,1,0,telephone,nov,tue,4,0,-0.1,93.2,-42,4.153,5195.8
0,51,admin.,married,basic.9y,0,0,1,cellular,nov,tue,3,0,-0.1,93.2,-42,4.153,5195.8
0,30,services,married,high.school,0,1,0,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8
0,30,services,married,high.school,0,0,0,cellular,nov,tue,1,1,-0.1,93.2,-42,4.153,5195.8
0,31,technician,married,university.degree,0,1,0,cellular,nov,tue,2,1,-0.1,93.2,-42,4.153,5195.8
1,39,blue-collar,married,basic.9y,0,1,0,cellular,nov,tue,4,1,-0.1,93.2,-42,4.153,5195.8
0,35,blue-collar,married,professional.course,0,1,0,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8
0,53,services,divorced,university.degree,0,1,1,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8
0,58,blue-collar,married,basic.9y,0,1,0,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8
1,35,admin.,single,university.degree,0,0,0,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8
0,29,other,divorced,university.degree,0,1,0,telephone,nov,tue,3,1,-0.1,93.2,-42,4.153,5195.8
0,45,services,married,high.school,0,0,0,cellular,nov,tue,5,0,-0.1,93.2,-42,4.153,5195.8
1,37,other,married,university.degree,0,0,0,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8
0,37,technician,married,professional.course,0,1,0,cellular,nov,tue,2,0,-0.1,93.2,-42,4.153,5195.8
0,42,blue-collar,married,basic.6y,0,1,1,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8
1,36,technician,single,professional.course,0,1,0,cellular,nov,tue,1,1,-0.1,93.2,-42,4.153,5195.8
0,37,technician,married,professional.course,0,0,0,cellular,nov,tue,1,1,-0.1,93.2,-42,4.153,5195.8
0,31,blue-collar,married,basic.9y,0,1,0,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
0,35,technician,married,professional.course,0,0,0,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
0,30,blue-collar,married,basic.9y,0,0,0,cellular,nov,wed,5,0,-0.1,93.2,-42,4.12,5195.8
0,40,blue-collar,married,basic.4y,0,1,0,telephone,nov,wed,5,1,-0.1,93.2,-42,4.12,5195.8
0,29,management,single,university.degree,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,29,admin.,single,university.degree,0,0,0,cellular,nov,wed,4,0,-0.1,93.2,-42,4.12,5195.8
0,32,other,married,basic.6y,0,1,1,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,29,management,single,university.degree,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,31,blue-collar,single,high.school,0,1,0,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
0,41,admin.,married,basic.9y,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,33,services,divorced,high.school,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
1,35,technician,single,high.school,0,1,1,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
1,31,admin.,single,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,45,other,married,basic.6y,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,33,management,married,high.school,0,0,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,30,technician,married,professional.course,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,41,management,married,university.degree,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,48,admin.,single,professional.course,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,30,blue-collar,single,basic.9y,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,35,other,single,basic.4y,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,29,blue-collar,married,basic.9y,0,1,1,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,38,technician,divorced,high.school,0,1,0,telephone,nov,wed,4,1,-0.1,93.2,-42,4.12,5195.8
0,35,management,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,46,management,divorced,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,48,admin.,single,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,33,management,married,university.degree,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,41,admin.,single,university.degree,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,34,technician,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,30,admin.,divorced,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,34,other,married,university.degree,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
1,58,management,divorced,university.degree,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,33,blue-collar,married,basic.9y,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,51,other,married,high.school,0,0,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,41,services,divorced,high.school,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,32,technician,married,professional.course,0,1,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,35,admin.,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,34,technician,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,31,technician,single,professional.course,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,29,admin.,married,high.school,0,1,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,30,admin.,single,high.school,0,1,1,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
0,38,management,married,professional.course,0,1,0,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
0,35,technician,married,high.school,0,0,1,cellular,nov,wed,2,1,-0.1,93.2,-42,4.12,5195.8
0,36,admin.,single,university.degree,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,30,admin.,single,high.school,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
1,35,admin.,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,48,admin.,single,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,31,technician,married,university.degree,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,34,admin.,married,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,36,blue-collar,married,basic.6y,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,36,admin.,divorced,high.school,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,29,other,single,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,56,other,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,34,blue-collar,married,basic.9y,0,0,1,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
1,29,other,single,high.school,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,33,admin.,married,university.degree,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
1,46,blue-collar,married,basic.9y,0,1,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,33,technician,single,professional.course,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,36,blue-collar,married,basic.4y,0,0,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,36,other,divorced,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,32,blue-collar,single,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,29,admin.,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,49,management,married,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,43,management,married,university.degree,0,1,1,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,40,services,married,basic.9y,0,0,0,cellular,nov,wed,6,0,-0.1,93.2,-42,4.12,5195.8
0,34,admin.,married,basic.6y,0,1,1,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,47,other,married,professional.course,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,34,admin.,single,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,56,services,divorced,high.school,0,1,1,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,34,admin.,single,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,50,blue-collar,married,basic.6y,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,45,services,divorced,basic.9y,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,44,services,single,high.school,0,0,0,cellular,nov,wed,2,1,-0.1,93.2,-42,4.12,5195.8
1,43,services,divorced,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,30,other,single,university.degree,0,1,0,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
0,29,blue-collar,married,basic.4y,0,0,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,38,management,married,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,31,admin.,single,high.school,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,31,admin.,single,high.school,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,35,technician,married,university.degree,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,35,technician,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,33,services,married,high.school,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,45,management,married,basic.9y,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,31,admin.,single,high.school,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,47,other,married,unknown,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,49,blue-collar,married,basic.9y,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,32,management,single,professional.course,0,1,0,cellular,nov,wed,4,0,-0.1,93.2,-42,4.12,5195.8
0,36,blue-collar,married,basic.9y,0,1,1,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
1,51,other,divorced,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,32,other,married,high.school,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,42,admin.,single,university.degree,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,34,technician,married,high.school,0,1,0,telephone,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,32,other,married,high.school,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,37,management,single,university.degree,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
1,34,technician,married,high.school,0,0,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,33,other,married,basic.9y,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,39,admin.,married,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,43,admin.,single,high.school,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,36,admin.,single,university.degree,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,56,retired,single,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,38,blue-collar,married,professional.course,0,1,1,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,45,other,married,high.school,0,0,0,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
0,36,other,single,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,32,services,married,high.school,0,0,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,44,admin.,single,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,34,other,married,professional.course,0,1,0,cellular,nov,wed,3,1,-0.1,93.2,-42,4.12,5195.8
1,35,admin.,married,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
1,31,management,single,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
1,36,other,single,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,38,admin.,married,basic.9y,0,1,1,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
1,36,other,single,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,32,technician,married,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,39,other,married,basic.9y,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,29,management,single,university.degree,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,40,blue-collar,married,basic.6y,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,51,other,married,university.degree,0,0,0,cellular,nov,wed,2,1,-0.1,93.2,-42,4.12,5195.8
0,35,other,divorced,basic.9y,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,34,other,married,basic.4y,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,58,retired,married,basic.9y,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,44,services,married,high.school,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,32,other,single,university.degree,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,48,blue-collar,single,basic.9y,0,0,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,30,admin.,divorced,high.school,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,44,other,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,29,services,married,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,35,other,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,31,services,married,high.school,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,31,technician,married,basic.9y,0,1,0,cellular,nov,wed,5,1,-0.1,93.2,-42,4.12,5195.8
0,58,management,married,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,52,admin.,married,high.school,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,30,admin.,divorced,high.school,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,42,management,married,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,31,blue-collar,married,basic.9y,0,1,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,38,other,divorced,basic.9y,0,1,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,30,admin.,married,university.degree,0,1,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,33,admin.,married,high.school,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,47,management,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,38,technician,married,professional.course,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,38,blue-collar,married,basic.6y,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,33,admin.,divorced,high.school,0,0,0,telephone,nov,wed,4,0,-0.1,93.2,-42,4.12,5195.8
0,30,services,married,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,34,services,single,high.school,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
1,30,services,married,professional.course,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,32,other,married,basic.4y,0,1,0,telephone,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,32,other,married,basic.4y,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,38,technician,single,basic.6y,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,32,other,married,basic.4y,0,1,0,cellular,nov,wed,7,0,-0.1,93.2,-42,4.12,5195.8
0,30,admin.,divorced,high.school,0,0,0,cellular,nov,wed,2,1,-0.1,93.2,-42,4.12,5195.8
0,51,admin.,married,high.school,0,1,0,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
0,44,admin.,single,high.school,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,39,admin.,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,31,blue-collar,single,high.school,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,45,management,married,university.degree,0,0,1,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,34,admin.,married,university.degree,0,1,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,33,other,single,basic.4y,0,0,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,47,other,married,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,33,management,married,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,33,management,married,university.degree,0,1,1,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,31,blue-collar,single,high.school,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,43,management,married,university.degree,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,29,management,married,basic.9y,0,0,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
1,43,admin.,divorced,university.degree,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,38,technician,married,professional.course,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,48,services,divorced,basic.4y,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,29,blue-collar,married,high.school,0,0,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,46,blue-collar,married,basic.9y,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,29,technician,single,professional.course,0,1,0,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
0,36,admin.,married,university.degree,0,1,0,cellular,nov,wed,2,1,-0.1,93.2,-42,4.12,5195.8
0,36,management,married,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,48,admin.,married,university.degree,0,0,0,cellular,nov,wed,7,0,-0.1,93.2,-42,4.12,5195.8
1,35,admin.,married,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,39,management,married,high.school,0,0,0,telephone,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,37,management,married,university.degree,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,44,services,married,high.school,0,1,0,telephone,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,41,admin.,married,university.degree,0,1,0,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
0,30,other,married,high.school,0,1,0,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
0,32,technician,married,university.degree,0,0,1,cellular,nov,wed,1,1,-0.1,93.2,-42,4.12,5195.8
1,37,admin.,single,university.degree,0,0,0,telephone,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,30,technician,married,high.school,0,0,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,31,admin.,married,basic.9y,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,43,blue-collar,single,basic.6y,0,1,0,telephone,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,35,admin.,married,university.degree,0,1,1,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,33,other,married,basic.6y,0,0,0,cellular,nov,wed,2,1,-0.1,93.2,-42,4.12,5195.8
0,43,technician,divorced,university.degree,0,1,0,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8
0,39,blue-collar,married,basic.9y,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,36,admin.,single,university.degree,0,0,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
0,34,management,married,university.degree,0,1,0,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8
1,56,blue-collar,divorced,basic.9y,0,1,0,cellular,nov,wed,3,0,-0.1,93.2,-42,4.12,5195.8
